datetime,f1,f2,f3,pressure,level,states_actual,states_opt,states_same,eff_actual,eff_sur_actual,eff_opt,eff_same_state,opt_feasible,opt_violation,opt_pred_total,d_vs_measured,d_vs_surrogate,d_same_state
2026-06-11 23:07:13,1984.0,568.0,0.0,0.3250555432777778,3.125723361968994,0001110,0011100,,46.58002585021347,47.855804443359375,54.425392150878906,,1,0.0,2571.78369140625,7.8453663006654395,6.569587707519531,
2026-06-11 23:17:13,2032.0,588.0,0.0,0.3145417222088458,3.124566078186035,0001110,0011100,,52.657104205943575,47.09502410888672,53.97208023071289,,1,0.0,2513.36572265625,1.3149760247693152,6.877056121826172,
2026-06-11 23:27:13,2272.0,620.0,0.0,0.3304986119737811,3.0759549140930176,0101110,0011110,0101110,49.8901711665802,48.33214569091797,53.48469161987305,52.29109191894531,1,0.0,2778.40185546875,3.5945204532928443,5.152545928955078,3.9589462280273438
2026-06-11 23:37:13,2096.0,584.0,0.0,0.3357665306680342,3.010850667953491,0101110,1110100,0101110,49.7740304071766,51.21528244018555,53.324493408203125,52.03209686279297,1,0.0,2749.919677734375,3.5504630010265217,2.109210968017578,0.8168144226074219
2026-06-11 23:47:13,1984.0,560.0,0.0,0.3300341065490946,2.979455947875977,0001110,0101100,0001110,46.79071687953265,48.17873001098633,52.978580474853516,51.599449157714844,1,0.0,2551.33349609375,6.187863595320863,4.7998504638671875,3.4207191467285156
2026-06-11 23:57:13,1920.0,536.0,482.04052734375,0.3382472958518009,3.016058921813965,0001111,1000101,,51.98109402014104,51.47379684448242,53.12311553955078,,0,3.0517578125e-05,2886.408935546875,1.142021519409738,1.6493186950683594,
2026-06-12 00:07:13,1928.0,524.0,486.5362854003906,0.3359587316887051,3.0244503021240234,0001111,1001101,,51.96610133726798,51.488380432128906,53.66970443725586,,1,0.0,2879.512939453125,1.7036030999878804,2.181324005126953,
2026-06-12 00:17:13,1984.0,528.0,501.5220031738281,0.3347942158755133,3.0177950859069824,0001111,0101101,,47.640369647924814,51.38804244995117,53.00856018066406,,0,13.188079833984375,2927.50048828125,5.3681905327392485,1.6205177307128906,
2026-06-12 00:27:13,1984.0,520.0,496.52679443359375,0.3348672584458892,3.0287904739379883,0001111,1001101,,53.59539404716164,51.561458587646484,53.89584732055664,,1,0.0,2970.885986328125,0.30045327339500005,2.3343887329101562,
2026-06-12 00:37:13,1968.0,504.0,478.54388427734375,0.3338410698198804,3.159288167953491,0001111,0101101,,50.03038669519916,51.74456024169922,53.209930419921875,,0,19.903289794921875,2933.157470703125,3.1795437247227127,1.4653701782226562,
2026-06-12 00:47:13,1960.0,520.0,499.0244140625,0.3330616531886305,3.205584526062012,0001111,0011101,,49.69074640486637,51.41876220703125,54.66337585449219,,1,0.0,2997.1162109375,4.9726294496258205,3.2446136474609375,
2026-06-12 00:57:13,2000.0,498.0,482.04052734375,0.335580014294269,3.240162134170532,0001111,0101101,,54.1896910848054,51.822181701660156,53.246055603027344,,1,0.0,2970.3720703125,-0.9436354817780597,1.4238739013671875,
2026-06-12 01:07:13,1992.0,466.0,490.0329284667969,0.3324772746422711,3.2947049140930176,0001111,0101101,,50.80104104948426,52.01694869995117,53.12080764770508,,1,0.0,2969.96630859375,2.3197665982208164,1.1038589477539062,
2026-06-12 01:17:13,2016.0,486.0,491.5315551757813,0.3330134160845887,3.3359375,0001111,1010101,,57.75385398613696,52.010902404785156,53.28192138671875,,1,0.0,2957.984375,-4.47193259941821,1.2710189819335938,
2026-06-12 01:27:13,1960.0,512.0,496.0272521972656,0.3320390057797525,3.3541667461395264,0001111,1100101,,52.51250926391708,51.67045974731445,52.7278938293457,,1,0.0,2964.56396484375,0.2153845654286215,1.05743408203125,
2026-06-12 01:37:13,1992.0,456.0,494.0291137695313,0.3334616307417551,3.400897026062012,0001111,0100101,,51.24828230413442,52.052371978759766,53.06455612182617,,0,50.16699218750006,2845.001953125,1.8162738176917514,1.0121841430664062,
2026-06-12 01:47:13,2024.0,444.0,510.513427734375,0.3282575702433492,3.459490776062012,0001111,0111101,,53.60101714528208,51.88393783569336,53.25187301635742,,1,0.0,3144.332275390625,-0.3491441289246566,1.3679351806640625,
