泵组状态,频率组合,输出列,样本数,MAE,RMSE,R2,MAPE(%)
1100011,50.0|46.3|0.0|0.0|0.0|50.0|50.0,总管效率_pct,67,2.8,3.08,-0.6733,5.95
1100011,50.0|48.0|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,53,38.34,41.57,0.3626,1.71
1100011,50.0|48.0|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,53,7.96,8.33,-0.5643,1.38
1100011,50.0|48.0|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,53,14.47,21.33,-0.6011,2.96
1100011,50.0|48.0|0.0|0.0|0.0|50.0|50.0,总管效率_pct,53,1.98,2.06,0.0451,4.01
1100011,50.0|49.3|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,52,20.81,25.82,0.3511,0.91
1100011,50.0|49.3|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,52,5.56,6.61,-1.0672,0.95
1100011,50.0|49.3|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,52,19.54,26.63,-0.3984,3.97
1100011,50.0|49.3|0.0|0.0|0.0|50.0|50.0,总管效率_pct,52,0.98,1.11,-0.0849,2.0
1100011,50.0|49.4|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,54,19.33,23.91,0.5644,0.85
1100011,50.0|49.4|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,54,4.66,5.17,-0.1642,0.8
1100011,50.0|49.4|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,54,14.0,20.78,0.0558,2.82
1100011,50.0|49.4|0.0|0.0|0.0|50.0|50.0,总管效率_pct,54,0.98,1.22,-0.4583,2.03
1100011,50.0|49.5|0.0|0.0|0.0|50.0|50.0,170:1_瞬时流量,56,22.43,26.61,0.5921,0.99
1100011,50.0|49.5|0.0|0.0|0.0|50.0|50.0,170:2_瞬时流量,56,6.04,6.72,-1.6237,1.04
1100011,50.0|49.5|0.0|0.0|0.0|50.0|50.0,70:3_瞬时流量,56,18.39,27.05,-3.1683,3.8
1100011,50.0|49.5|0.0|0.0|0.0|50.0|50.0,总管效率_pct,56,0.75,1.08,-0.288,1.57
